"FirstName";"ID"
"Klyppr";4471
"KnAEikiR";4472
"KnaggR";4473
"KnakkR";4474
"Knappi";4475
"Knappr";4476
"Knapr";4477
"Kniukr";4478
"Knjukr";4479
"Knorr";4480
"Knottr";4481
"Knud";4482
"Knut";4483
"Knute";4484
"Knuth";4485
"Knuti";4486
"KnutR";4487
"Knutr";4488
"Kofri";4489
"KogiR";4490
"KolbAEi";4491
"Kolbakr";4492
"Kolbanus";4493
"Kolbei";4494
"Kolbein";4495
"Kolbeint";4496
"Kolbior";4497
"Kolbjor";4498
"Kolbjor";4499
"Kolbrand";4500
"Kolbrandr";4501
"Koldbjor";4502
"Koldevi";4503
"Kolfin";4504
"Kolfinnr";4505
"Kolfred";4506
"Kolgrim";4507
"KolgrImr";4508
"Koll";4509
"Kollbjor";4510
"Kollfin";4511
"Kolli";4512
"Kolli";4513
"Kollr";4514
"Kollsvein";4515
"Kollung";4516
"Kollungr";4517
"Kolmar";4518
"Kolr";4519
"Kolskeggr";4520
"Kolskjegg";4521
"Kolstei";4522
"Kolvi";4523
"Konall";4524
"KonAll";4525
"Kondrad";4526
"Konrad";4527
"Konrat";4528
"Konstanti";4529
"Konungsefni";4530
"Konval";4531
"Konvald";4532
"Kopr";4533
"Kopu-SvAEin";4534
"Korekr";4535
"Kori";4536
"Kori";4537
"Korlungr";4538
"Kormakr";4539
"KormAkr";4540
"Kor";4541
"Kornel";4542
"Kornelis";4543
"Kornelius";4544
"Korner";4545
"Korni";4546
"Kornilius";4547
"Korpr";4548
"Kort";4549
"Kosta";4550
"Koora";4551
"KoorA";4552
"Krake";4553
"Kraki";4554
"KrAkr";4555
"Kreste";4556
"Krestia";4557
"KrInA";4558
"Kris";4559
"Krisander";4560
"Krisha";4561
"Krishna";4562
"Krispinus";4563
"Kriss";4564
"Kristaver";4565
"Kristbjor";4566
"Kristen";4567
"Krister";4568
"Kristhall";4569
"Kristhallr";4570
"Kristia";4571
"Kristier";4572
"Kristinius";4573
"Kristin";4574
"Kristinus";4575
"Kristja";4576
"Kristjar";4577
"Kristman";4578
"Kristof";4579
"Kristofer";4580
"Kristoff";4581
"Kristoffer";4582
"Kristopher";4583
"Kristrod";4584
"Kristroor";4585
"Krog";4586
"KrokR";4587
"Krumr";4588
"Krusa";4589
"Krusa";4590
"Krystia";4591
"Kufri";4592
"Kugaldi";4593
"KulbAEin";4594
"Kulfinnr";4595
"Kulli";4596
"Kullr";4597
"KulR";4598
"KulsvAEin";4599
"KuniamunduR";4600
"KunimunduR";4601
"Kuno";4602
"Kurt";4603
"Kurth";4604
"Kusi";4605
"Kuss";4606
"Kustaa";4607
"Kvasir";4608
"KvAsir";4609
"Kvatmod";4610
"Kveld-Ulfr";4611
"Kveldulf";4612
"Kveldulfr";4613
"Kveldulv";4614
"Kvelhuff";4615
"KvIgbior";4616
"KvIgbjor";4617
"KvIgr";4618
"KvIgulfR";4619
"KvikR";4620
"Kvistr";4621
"Kvive";4622
"Kyla";4623
"Kyle";4624
"Kylfa";4625
"KylfingR";4626
"Kyrill";4627
"Kyrre";4628
"Kyrri";4629
"Kystolv";4630
"Labbi";4631
"Lae";4632
"LAEgjest";4633
"LAEifi";4634
"LAEikfroor";4635
"LAEiknarr";4636
"LAEikR";4637
"Lafranz";4638
"Lafsi";4639
"Lage";4640
"Lambert";4641
"Lambertus";4642
"Lambi";4643
"Lambrigt";4644
"Lamo";4645
"Lance";4646
"Landbjartr";4647
"Larensius";4648
"Larry";4649
"Lars";4650
"Larseus";4651
"Larsinius";4652
"Larss";4653
"Las";4654
"Lass";4655
"Lasse";4656
"Lassi";4657
"Lauge";4658
"Laurans";4659
"Laurence";4660
"Laurens";4661
"Laurensius";4662
"Laurent";4663
"Laurentius";4664
"Laurents";4665
"Laurentsius";4666
"Laurentz";4667
"Laurentzius";4668
"Laurenzius";4669
"Lauri";4670
"Laurids";4671
"Laurin";4672
"Lauris";4673
"Laurits";4674
"Lauritz";4675
"Laurius";4676
"Laust";4677
"Lavrans";4678
"Lavrants";4679
"Lawrence";4680
"Lean";4681
"Leander";4682
"Ledvi";4683
"Ledvor";4684
"Lee";4685
"Leevi";4686
"Lefsi";4687
"Lefvini";4688
"Legjest";4689
"Leidar";4690
"Leidolf";4691
"Leidolv";4692
"Leidulf";4693
"Leidulv";4694
"Leidu";4695
"Leidvi";4696
"Leiel";4697
"Leif";4698
"Leifi";4699
"Leifr";4700
"Leik";4701
"Leiknarr";4702
"Leiknir";4703
"Leikr";4704
"Leikvard";4705
"Leikvi";4706
"Leinhard";4707
"Leinhardt";4708
"Leinhart";4709
"Leiu";4710
"Leiul";4711
"Leiulf";4712
"Leiuv";4713
"Leiv";4714
"Leive";4715
"Leioolfr";4716
"Leioulfr";4717
"Lemet";4718
"Lemik";4719
"Lemmek";4720
"Lemmik";4721
"Len";4722
"Lenard";4723
"Lenardt";4724
"Lenart";4725
"Lenert";4726
"Lenhard";4727
"Lenhardt";4728
"Lenhart";4729
"Len";4730
"Lennard";4731
"Lennart";4732
"Lennarth";4733
"Lennert";4734
"Lennhard";4735
"Lennhardt";4736
"Lennhart";4737
"Lennox";4738
"Lenny";4739
"Leo";4740
"Leobert";4741
"Leofred";4742
"Leo";4743
"Leonard";4744
"Leonardo";4745
"Leonardus";4746
"Leonart";4747
"Leonel";4748
"Leonell";4749
"Leonhard";4750
"Leonhardt";4751
"Leonhart";4752
"Leonid";4753
"Leonidas";4754
"Leonit";4755
"Leonor";4756
"Leonthi";4757
"Leontin";4758
"Leontinus";4759
"Leontius";4760
"Leopol";4761
"Leopold";4762
"Leroy";4763
"Lesley";4764
"Leslie";4765
"Lester";4766
"Letta";4767
"Leuv";4768
"Lev";4769
"Levald";4770
"Levander";4771
"Levar";4772
"Levard";4773
"Lever";4774
"Levi";4775
"Levia";4776
"Levi";4777
"Levio";4778
"Levis";4779
"Levnart";4780
"Levor";4781
"Levy";4782
"Lewi";4783
"Lewi";4784
"Lewis";4785
"Liam";4786
"Lian";4787
"Lias";4788
"Libbi";4789
"Lidar";4790
"Lidolf";4791
"Lidolv";4792
"Lidulf";4793
"Lidulv";4794
"Lidvald";4795
"Lidvar";4796
"Lidvard";4797
"Lidvi";4798
"Lidvind";4799
"LIfstAEin";4800
"LIfstein";4801
"LIfprasir";4802
"LIkbior";4803
"LIkmundr";4804
"LIknbior";4805
"LIknbjor";4806
"LIknfuss";4807
"LIknhvatr";4808
"LIknmundr";4809
"LIknrAEifR";4810
"LIknreifr";4811
"LIknvior";4812
"LIkrAEifR";4813
"LIkvior";4814
"Lillebjor";4815
"Lillebror";4816
"Linas";4817
"Lincol";4818
"Lind";4819
"Lindar";4820
"Lindbert";4821
"Lindhard";4822
"Lindhart";4823
"Lindolf";4824
"Lindolv";4825
"Lindor";4826
"Lindulf";4827
"Lindulv";4828
"Lindvald";4829
"Lindy";4830
"LingormR";4831
"Linhard";4832
"Lini";4833
"Linius";4834
"Linne";4835
"Lino";4836
"Linus";4837
"Lio";4838
"Lionel";4839
"Liotolfr";4840
"Liotr";4841
"Lippi";4842
"Litli";4843
"LItli";4844
"Litr";4845
"Liutr";4846
"LiutulfR";4847
"Liuv";4848
"Livald";4849
"Livar";4850
"Livard";4851
"Livio";4852
"Livius";4853
"Lio-Bofi";4854
"Liosmaor";4855
"Liosvaldr";4856
"Lioulfr";4857
"Liovaror";4858
"Liozmaor";4859
"Ljode";4860
"Ljol";4861
"Ljotolfr";4862
"Ljotolv";4863
"Ljotr";4864
"Ljooolfr";4865
"LjufR";4866
"Ljufvini";4867
"Lloyd";4868
"Loar";4869
"Lochert";4870
"Lockert";4871
"LoddfAfnir";4872
"Loddvar";4873
"Lode";4874
"Lode";4875
"Lodi";4876
"Lodmund";4877
"Lodvar";4878
"Lodvard";4879
"Lodve";4880
"Lodver";4881
"Lodvig";4882
"Lodvik";4883
"Lofarr";4884
"Lofi";4885
"LofrIkR";4886
"Loftr";4887
"Logan";4888
"Loge";4889
"Logi";4890
"Lois";4891
"Loke";4892
"Lokert";4893
"Loki";4894
"Lokkert";4895
"Lokki";4896
"Lokkr";4897
"Loni";4898
"Loptr";4899
"Lorang";4900
"Lorange";4901
"Loren";4902
"Lorens";4903
"Lorensius";4904
"Lorent";4905
"Lorentius";4906
"Lorents";4907
"Lorentsius";4908
"Lorentz";4909
"Lorentzius";4910
"Lorenz";4911
"Lorenzius";4912
"Lorns";4913
"Lornts";4914
"Lorntz";4915
"Lotar";4916
"Lothar";4917
"Loui";4918
"Louie";4919
"Louis";4920
"Love";4921
"Love";4922
"Love";4923
"Lover";4924
"Lovert";4925
"Lovi";4926
"Lowe";4927
"Lowell";4928
"Loyd";4929
"Looin";4930
"Loomundr";4931
"Lu";4932
"Luan";4933
"Luc";4934
"Luca";4935
"Lucas";4936
"Lucia";4937
"Luciano";4938
"Lucie";4939
"Lucio";4940
"Lucius";4941
"Luckas";4942
"Lucky";4943
"Ludolf";4944
"Ludowicus";4945
"Ludvig";4946
"Ludvik";4947
"Ludwig";4948
"Ludwik";4949
"Lui";4950
"Luis";4951
"Luka";4952
"Lukas";4953
"Luke";4954
"Lukkas";4955
"Lundberg";4956
"Lunde";4957
"Lundolf";4958
"Lundolv";4959
"Luni";4960
"Lunni";4961
"Luther";4962
"Lutz";4963
"Luoin";4964
"Lydar";4965
"Lyder";4966
"Lydia";4967
"Lydik";4968
"Lydolf";4969
"Lydrik";4970
"Lydvald";4971
"Lydvar";4972
"Lydvard";4973
"Lyndo";4974
"Lyngve";4975
"Lyngvi";4976
"Lynn";4977
"Lysander";4978
"Lytho";4979
"Lytingr";4980
"Lyto";4981
"Lyobior";4982
"Lyobjor";4983
"Maar";4984
"Maarte";4985
"Mads";4986
"MAEginbior";4987
"MAEginbjor";4988
"MAEva";4989
"Magdal";4990
"Magdalo";4991
"Magdar";4992
"Magel";4993
"Mag";4994
"Magnar";4995
"Magnbjor";4996
"Magne";4997
"Magner";4998
"Magnfred";4999
"Magnhard";5000
"Magnhart";5001
"Magni";5002
"Magnor";5003
"Magnulf";5004
"Magnulv";5005
"Magnus";5006
"Magnus";5007
"Magnvald";5008
"Magnvar";5009
"Magnvard";5010
"MAgsefni";5011
"Maichel";5012
"Maik";5013
"Maikel";5014
"Mailo";5015
"Mainer";5016
"Maka";5017
"Maks";5018
"Maksim";5019
"Malaki";5020
"Malakias";5021
"Malcolm";5022
"Malcom";5023
"Maldevi";5024
"Maldewi";5025
"Maldor";5026
"Maldus";5027
"Malenius";5028
"Malfi";5029
"Malfin";5030
"MAlfin";5031
"Malfred";5032
"Malick";5033
"Malik";5034
"Malin";5035
"Malkolm";5036
"Malkom";5037
"Mallenius";5038
"Mallymku";5039
"Malmfi";5040
"Malmfin";5041
"Malmfred";5042
"Malmury";5043
"Malte";5044
"Malthe";5045
"Malvi";5046
"Ma";5047
"MAnagarmr";5048
"Manasse";5049
"Manderup";5050
"Mandius";5051
"Mandor";5052
"Mandrup";5053
"Mandur";5054
"Mandus";5055
"Manfred";5056
"Mangaar";5057
"Mangaard";5058
"MangAr";5059
"MangArd";5060
"Mangfred";5061
"Mangolf";5062
"Mangor";5063
"MAni";5064
"Mani";5065
"Manne";5066
"Mannfred";5067
"Manni";5068
"MAns";5069
"Manu";5070
"Manuel";5071
"MAr";5072
"MAr";5073
"Marc";5074
"Marcel";5075
"Marcelius";5076
"Marcell";5077
"Marcellinus";5078
"Marcellus";5079
"Marchus";5080
"Marcilius";5081
"Marco";5082
"Marcus";5083
"MArd";5084
"Mardo";5085
"Marek";5086
"Mareli";5087
"Marelius";5088
"Marenius";5089
"Mareno";5090
"Marens";5091
"Marensius";5092
"Marentius";5093
"Marents";5094
"Marentz";5095
"Marenus";5096
"Margidio";5097
"Margido";5098
"Margido";5099
"Margidor";5100
"Margito";5101
"Margo";5102
"Marian";5103
"Marianus";5104
"Marin";5105
"Marinius";5106
"Marino";5107
"Marinus";5108
"Mario";5109
"Marion";5110
"Maris";5111
"Marius";5112
"Marjan";5113
"Mark";5114
"Markku";5115
"Marko";5116
"Marks";5117
"Markus";5118
"Markvald";5119
"Markvard";5120
"Marleif";5121
"Marleik";5122
"Marleiv";5123
"Marlo";5124
"Marlo";5125
"Marlow";5126
"Marnar";5127
"Maro";5128
"Marquard";5129
"Mars";5130
"Marselius";5131
"Marshall";5132
"Martei";5133
"Martein";5134
"Martel";5135
"Martell";5136
"Marte";5137
"MArte";5138
"Marthel";5139
"Marthi";5140
"Marthinius";5141
"Marthins";5142
"Marthinus";5143
"Martho";5144
"Martial";5145
"Marti";5146
"Martines";5147
"Martinius";5148
"Martins";5149
"Martinus";5150
"Marto";5151
"Martti";5152
"Marty";5153
"Marvald";5154
"Marve";5155
"Marvel";5156
"Marvid";5157
"Marvi";5158
"Marvind";5159
"Marwi";5160
"Marx";5161
"Mass";5162
"MatAEus";5163
"Mateo";5164
"Mateus";5165
"MathAEus";5166
"Matheas";5167
"Matheo";5168
"Matheus";5169
"Mathew";5170
"Mathias";5171
"Mathildo";5172
"Mathildus";5173
"Mathios";5174
"Mathis";5175
"Maths";5176
"Mati";5177
"Matias";5178
"Matis";5179
"Mats";5180
"Matt";5181
"Matteo";5182
"Matteus";5183
"Mattheus";5184
"Matthew";5185
"Matthias";5186
"Matthis";5187
"Matti";5188
"Mattias";5189
"Mattines";5190
"Mattis";5191
"Matts";5192
"Matz";5193
"Mauno";5194
"Mauri";5195
"Maurice";5196
"Maurin";5197
"Maurits";5198
"Mauritz";5199
"Mauro";5200
"Maurr";5201
"Max";5202
"Maxim";5203
"Maxime";5204
"Maximiliam";5205
"Maximilia";5206
"Maximilliam";5207
"Maximillia";5208
"Maximo";5209
"Maximus";5210
"Maxmillia";5211
"Maxwell";5212
"Mayer";5213
"Maynard";5214
"Medelai";5215
"Medvi";5216
"Meginbjor";5217
"Meidar";5218
"Meidel";5219
"Meidell";5220
"Meier";5221
"Meiner";5222
"Meinert";5223
"Meinhard";5224
"Meinhardt";5225
"Meinhart";5226
"Meinich";5227
"Meinick";5228
"Meinik";5229
"Meinolf";5230
"Meir";5231
"Mekal";5232
"Mekel";5233
"Mekias";5234
"Mekjell";5235
"Mekkel";5236
"Melanchtho";5237
"Melanchto";5238
"Melangto";5239
"Melankto";5240
"Melbrigoa";5241
"Melbrigoi";5242
"Melchior";5243
"Melfred";5244
"Melia";5245
"Melker";5246
"Melkior";5247
"Melkolfr";5248
"Melkor";5249
"Mellvi";5250
"Melpatrikr";5251
"Melvi";5252
"Melwi";5253
"Menelai";5254
"Menns";5255
"Mens";5256
"Mentor";5257
"Ments";5258
"Mentz";5259
"Menz";5260
"Merab";5261
"Merle";5262
"Merlin";5263
"Merritt";5264
"Mervy";5265
"Metri";5266
"Meyer";5267
"Mian";5268
"Micael";5269
"Micah";5270
"Mical";5271
"Micha";5272
"Michael";5273
"Michal";5274
"Michal";5275
"Michel";5276
"Mick";5277
"Mickael";5278
"Mickal";5279
"Micke";5280
"Mickel";5281
"Mickey";5282
"Mico";5283
"Mihkkal";5284
"Miika";5285
"Mika";5286
"Mikael";5287
"Mikal";5288
"Mikal";5289
"Mikarl";5290
"Mike";5291
"Mikeas";5292
"Mikel";5293
"Miki";5294
"Mikias";5295
"MikjAll";5296
"Mikjel";5297
"Mikjell";5298
"Mikkal";5299
"Mikke";5300
"Mikkel";5301
"Mikkjel";5302
"Mikko";5303
"Mikol";5304
"Mila";5305
"Milas";5306
"Mildar";5307
"Mildo";5308
"Mildor";5309
"Mile";5310
"Miles";5311
"Milfred";5312
"Miliam";5313
"Milia";5314
"Milius";5315
"Millan";5316
"Millard";5317
"Milliam";5318
"Millia";5319
"Milo";5320
"Milto";5321
"Milvard";5322
"Milvart";5323
"MImir";5324
"MImr";5325
"Mindolf";5326
"Mindolv";5327
"Mindor";5328
"Mindur";5329
"Minor";5330
"Mio";5331
"Mirco";5332
"Mirko";5333
"Miro";5334
"Mischa";5335
"MistiviR";5336
"Miuki";5337
"Mjoovitnir";5338
"Mode";5339
"Modestus";5340
"Modgeir";5341
"Modleiv";5342
"Modolf";5343
"Modolv";5344
"Modstei";5345
"Modulf";5346
"Modulv";5347
"Moeior";5348
"Mogens";5349
"Mogils";5350
"Moheior";5351
"Moin";5352
"Moir";5353
"Moises";5354
"Moli";5355
"Moller";5356
"Moltke";5357
"Momme";5358
"Monalf";5359
"Monar";5360
"Mondrad";5361
"Monikus";5362
"Monnar";5363
"Monne";5364
"Monrad";5365
"Mons";5366
"Monty";5367
"Mor";5368
"Morekr";5369
"Morgan";5370
"Moris";5371
"Morits";5372
"Moritz";5373
"Morris";5374
"Morrits";5375
"Morritz";5376
"Mortei";5377
"Morte";5378
"Morthe";5379
"Morthinus";5380
"Mortinus";5381
"Morto";5382
"Morvi";5383
"Moroi";5384
"Moror";5385
"Mosa";5386
"Mose";5387
"Moses";5388
"Moss";5389
"Mosvald";5390
"Mottull";5391
"Moo-wIhaR";5392
"Mooolfr";5393
"Mooolfr";5394
"Moosognir";5395
"Moovitnir";5396
"Muli";5397
"MundgAEiRR";5398
"Mundi";5399
"Mundilfari";5400
"MungAEiRR";5401
"Munin";5402
"MunulfR";5403
"Mylaugr";5404
"Myles";5405
"Myndill";5406
"Myrkjarta";5407
"Myro";5408
"Na";5409
"Naakve";5410
"Naddoddr";5411
"Naddoor";5412
"Naddr";5413
"NAEfbior";5414
"NAEfgAEiRR";5415
"NAEfi";5416
"NAEfR";5417
"NAEmR";5418
"NAEnniR";5419
"NAErfiR";5420
"NAErior";5421
"NAEs-VIgAEiRR";5422
"NAEsbior";5423
"NAEskunungR";5424
"Nafarr";5425
"Nafni";5426
"Naglfari";5427
"Nagli";5428
"NAin";5429
"NAkkve";5430
"Nakor";5431
"NAli";5432
"Nandor";5433
"Nanfred";5434
"Nanni";5435
"Nannr";5436
"Nanse";5437
"Napoleo";5438
"NAr";5439
"Narfi";5440
"Narve";5441
"Narvid";5442
"Nasi";5443
"Nata";5444
"Natanael";5445
"Nataniel";5446
"Natel";5447
"Natha";5448
"Nathanael";5449
"Nathaniel";5450
"NAttfari";5451
"Navar";5452
"Naver";5453
"Neal";5454
"Neander";5455
"Nedolf";5456
"Nefgeirr";5457
"Nefi";5458
"Nefir";5459
"Nefjolfr";5460
"Nefr";5461
"Nefstein";5462
"Nefto";5463
"Nehemiah";5464
"Neil";5465
"Neill";5466
"Nekolai";5467
"Nelberg";5468
"Neldor";5469
"Nelius";5470
"Nelmar";5471
"Nels";5472
"Nelso";5473
"Nelvi";5474
"Nemo";5475
"Neo";5476
"Nere";5477
"Nereior";5478
"Neri";5479
"Nerid";5480
"Nerior";5481
"Nero";5482
"Nesbior";5483
"Nesbjor";5484
"Neskonungr";5485
"Nestor";5486
"Neuman";5487
"Neville";5488
"Newto";5489
"NiAll";5490
"Nias";5491
"Nicander";5492
"Nichlas";5493
"Nicholai";5494
"Nicholas";5495
"Nicholay";5496
"Nick";5497
"Nicki";5498
"Nicklas";5499
"Nicko";5500
"Nickolai";5501
"Nickolas";5502
"Nickolay";5503
"Nicky";5504
"Niclas";5505
"Nico";5506
"Nicodemus";5507
"Nicol";5508
"Nicola";5509
"Nicolai";5510
"Nicolaj";5511
"Nicolas";5512
"Nicolaus";5513
"Nicolay";5514
"Nidar";5515
"Nidolf";5516
"Nidolv";5517
"Niel";5518
"Niels";5519
"Nigel";5520
"Niila";5521
"Niilas";5522
"Niillas";5523
"Niilo";5524
"Nikita";5525
"Nikki";5526
"Nikko";5527
"Nikkolai";5528
"Niklas";5529
"Niklaus";5530
"Niklos";5531
"Niko";5532
"Nikodemus";5533
"Nikola";5534
"Nikolai";5535
"Nikolaj";5536
"Nikolas";5537
"NikolAs";5538
"Nikolaus";5539
"Nikolay";5540
"Nikulas";5541
"NikulAs";5542
"Nikulaus";5543
"Nikuls";5544
"Nilas";5545
"Nilberg";5546
"Nilius";5547
"Nilmar";5548
"Nilmer";5549
"Nilo";5550
"Nils";5551
"Nilseus";5552
"Nilsmund";5553
"Nilvar";5554
"Nilvard";5555
"Nilvart";5556
"Niord";5557
"Nipingr";5558
"NIpingr";5559
"Niri";5560
"Nis";5561
"Niusi";5562
"NIogestr";5563
"Nioi";5564
"NIoingr";5565
"Nior";5566
"NIoungr";5567
"Njaal";5568
"NjAEdel";5569
"NjAl";5570
"NjAll";5571
"NjArd";5572
"Njell";5573
"Njord";5574
"Njord";5575
"Njoror";5576
"Njotr";5577
"Noa";5578
"Noah";5579
"Noam";5580
"Nobel";5581
"Noble";5582
"Noe";5583
"Noel";5584
"Nohr";5585
"Nokki";5586
"Nokkve";5587
"Nokkvi";5588
"Noldus";5589
"Noor";5590
"Nor";5591
"Noral";5592
"Norald";5593
"Noralf";5594
"Norall";5595
"Noralv";5596
"Norander";5597
"Norang";5598
"Noranus";5599
"Norberg";5600
"Norbert";5601
"Norbjor";5602
"Nord";5603
"Nordahl";5604
"Nordal";5605
"Nordalf";5606
"Nordgre";5607
"Nordin";5608
"Nordval";5609
"Nordvald";5610
"Nore";5611
"Norfin";5612
"Norfred";5613
"Norgeir";5614
"Norgre";5615
"Norgrim";5616
"Nori";5617
"Norin";5618
"Noris";5619
"Norius";5620
"Norleif";5621
"Norleiv";5622
"Norma";5623
"Normand";5624
"Norman";5625
"Normod";5626
"Normund";5627
"Normun";5628
"Norodd";5629
"Norolf";5630
"Norolv";5631
"Norr";5632
"Norris";5633
"Norstei";5634
"Norulf";5635
"Norulv";5636
"Norval";5637
"Norvald";5638
"Norvalda";5639
"Norvall";5640
"Norvid";5641
"Norvi";5642
"Norwal";5643
"Norwald";5644
"Norwall";5645
"Norwi";5646
"Noromaor";5647
"Norori";5648
"Notting";5649
"Notto";5650
"Nottof";5651
"Nottolfr";5652
"Nottolv";5653
"Nottov";5654
"Nottung";5655
"Nub";5656
"Nuel";5657
"Nukki";5658
"Nup";5659
"Nupr";5660
"Nyi";5661
"NykR";5662
"Nyr";5663
"NyrAor";5664
"obAEin";5665
"Obed";5666
"Oberg";5667
"Obert";5668
"obert";5669
"oblauor";5670
"Octander";5671
"Octavia";5672
"Octavio";5673
"Octavus";5674
"Od";5675
"OdAE";5676
"Odberg";5677
"Odbjor";5678
"Odd";5679
"Oddar";5680
"Oddberg";5681
"Oddbior";5682
"Oddbjor";5683
"Oddbjor";5684
"Odde";5685
"Oddfin";5686
"Oddfred";5687
"Oddgar";5688
"Oddgard";5689
"Oddgeir";5690
"Oddgeirr";5691
"Oddgrim";5692
"Oddi";5693
"Oddkell";5694
"Oddkjell";5695
"Oddleif";5696
"Oddleifr";5697
"Oddleik";5698
"Oddleiv";5699
"Oddman";5700
"Oddmar";5701
"Oddmarr";5702
"OddmArr";5703
"Oddmu";5704
"Oddmund";5705
"Oddmun";5706
"Oddne";5707
"Oddr";5708
"Oddstei";5709
"Oddulv";5710
"Oddvakr";5711
"Oddvald";5712
"Oddvar";5713
"Oddvard";5714
"Oddvi";5715
"Oddvind";5716
"Oddvin";5717
"Oddwar";5718
"Odgard";5719
"Odgeir";5720
"Odhe";5721
"Odhin";5722
"Odi";5723
"Odin";5724
"Odkel";5725
"Odleif";5726
"Odleiv";5727
"Odmar";5728
"Odmund";5729
"Odne";5730
"Odoenus";5731
"Odolf";5732
"Odolv";5733
"Odouenus";5734
"Odovenus";5735
"Odowenus";5736
"Odulf";5737
"Odulv";5738
"Odu";5739
"Odvar";5740
"Odvard";5741
"odve";5742
"Odvi";5743
"Odwar";5744
"ofAEigR";5745
"OfAEti";5746
"Ofbradh";5747
"ofeigr";5748
"Offer";5749
"oflAR";5750
"OflAti";5751
"OfrAor";5752
"ofrior";5753
"Ogmund";5754
"Ogmunder";5755
"Ogne";5756
"Ohle";5757
"ohnAEigR";5758
"ohnAEisi";5759
"Ohtherr";5760
"oiel";5761
"oin";5762
"oiolf";5763
"oistei";5764
"oiste";5765
"oiulf";5766
"Oiva";5767
"oivar";5768
"oivi";5769
"oivind";5770
"oivin";5771
"Oktander";5772
"Oktavus";5773
"Ola";5774
"olAEifR";5775
"Olaf";5776
"Olafr";5777
"olafr";5778
"olAfr";5779
"Olafuer";5780
"Olafur";5781
"Olai";5782
"Olaifr";5783
"Olaj";5784
"Olander";5785
"Olar";5786
"olarr";5787
"Olaus";5788
"Olav";5789
"Olaves";5790
"Olavi";5791
"Olavis";5792
"Olavius";5793
"Olavus";5794
"Olay";5795
"Olbert";5796
"Olbjor";5797
"Oldemar";5798
"Oldi";5799
"Oldus";5800
"Ole";5801
"Oleander";5802
"Olebjor";5803
"Oleg";5804
"Oleif";5805
"oleifr";5806
"Oleiv";5807
"Ole";5808
"Olenius";5809
"Olev";5810
"Olferd";5811
"Olfred";5812
"Olgar";5813
"Olgard";5814
"Olgart";5815
"Olgeir";5816
"Olger";5817
"oli";5818
"Oliander";5819
"Olin";5820
"Olinius";5821
"Olinus";5822
"Oliuerus";5823
"Olivar";5824
"Olivarius";5825
"Oliver";5826
"Oliverus";5827
"Olivier";5828
"Olivius";5829
"Oliwer";5830
"Oliwier";5831
"Ollauff";5832
"Olle";5833
"Olli";5834
"Olliver";5835
"Ollvar";5836
"Olma";5837
"Olman";5838
"Olmar";5839
"Olmod";5840
"Olof";5841
"Olov";5842
"Oluf";5843
"Oluff";5844
"Olvald";5845
"Olvar";5846
"Olvard";5847
"Olve";5848
"olve";5849
"Olver";5850
"olver";5851
"Omar";5852
"Omer";5853
"Omfred";5854
"Ommund";5855
"Omod";5856
"Omund";5857
"omundi";5858
"omunR";5859
"o";5860
"onAEfR";5861
"onAEisi";5862
"onAEmR";5863
"Onar";5864
"onarr";5865
"onIoingR";5866
"on";5867
"Onni";5868
"Onno";5869
"oroekia";5870
"orAEkia";5871
"orAEkja";5872
"Oraldr";5873
"Ordi";5874
"Ordvi";5875
"Orest";5876
"orger";5877
"Orio";5878
"orja";5879
"orja";5880
"orjans";5881
"orjar";5882
"orjas";5883
"orje";5884
"orjer";5885
"Orla";5886
"Orlando";5887
"Orm";5888
"Ormarr";5889
"OrmgAEiRR";5890
"Ormi";5891
"Ormika";5892
"Ormkell";5893
"Ormr";5894
"Ormstein";5895
"OrmulfR";5896
"or";5897
"ornulf";5898
"ornulv";5899
"orokia";5900
"Orre";5901
"Orri";5902
"Orrusti";5903
"Orvald";5904
"Orvar";5905
"orvar";5906
"Orville";5907
"Orvi";5908
"Oscar";5909
"Oseas";5910
"Oskar";5911
"Oskari";5912
"oski";5913
"Osmo";5914
"Osmund";5915
"Osmundr";5916
"osnIkin";5917
"Oso";5918
"Osov";5919
"ospaki";5920
"ospakR";5921
"Ossi";5922
"Ossia";5923
"ostarki";5924
"ostei";5925
"oste";5926
"Osu";5927
"Osul";5928
"Osuld";5929
"Osulv";5930
"Osuv";5931
"Osvald";5932
"Osvaldr";5933
"osvaldr";5934
"Osvall";5935
"osvIfr";5936
"Osviv";5937
"Oswald";5938
"osyrgR";5939
"otamR";5940
"Otar";5941
"Otelius";5942
"Othar";5943
"Othelius";5944
"Othmar";5945
"Otkell";5946
"Otleiv";5947
"Otmar";5948
"Oto";5949
"Otr";5950
"otryggi";5951
"otryggR";5952
"Otta";5953
"Ottar";5954
"ottarr";5955
"Otte";5956
"Otteberg";5957
"Ottelius";5958
"Otte";5959
"Otter";5960
"Otti";5961
"Ottinus";5962
"Ottkell";5963
"Ottmar";5964
"Otto";5965
"Oude";5966
"Oudhe";5967
"Oudhu";5968
"Oudi";5969
"Oudu";5970
"Oudun";5971
"Oue";5972
"Ouls";5973
"Ovald";5974
"Ovar";5975
"Ovard";5976
"Ovart";5977
"Ovde";5978
"Ovdho";5979
"Ove";5980
"Ove";5981
"ove";5982
"Over";5983
"Ovid";5984
"Ovil";5985
"Ovild";5986
"Ovi";5987
"Ovind";5988
"Owde";5989
"Owdho";5990
"Owdi";5991
